symbol,half_spread,impact_$100K,total_$100K,depth_buy_$100K,impact_$375K,total_$375K,depth_buy_$375K,impact_$1M,total_$1M,depth_buy_$1M,impact_$5M,total_$5M,depth_buy_$5M,ac_impact_375K,vol_annual,adtv_weekly
LINEA,0.0001531628120692499,0.003778252468500351,0.003778252468500351,78845.73164,0.0038419739365501467,0.0038419739365501467,78845.73164,0.0038419739365501467,0.0038419739365501467,78845.73164,0.0038419739365501467,0.0038419739365501467,78845.73164,0.02,1.021306518199921,5936867.964791
LINK,5.513591001826223e-05,0.0003860200087254501,0.0003860200087254501,124320.12247999998,0.0010797904320420267,0.0010797904320420267,413584.81079,0.0011480484487148743,0.0011480484487148743,413584.81079,0.0011480484487148743,0.0011480484487148743,413584.81079,0.0027936518796208764,0.5693335054371192,108157760.71201
LISTA,0.0006748397255651508,0.0020629757733754053,0.0020629757733754053,6991.23495,0.0020629757733754053,0.0020629757733754053,6991.23495,0.0020629757733754053,0.0020629757733754053,6991.23495,0.0020629757733754053,0.0020629757733754053,6991.23495,0.02,0.5745594879930426,584642.8072
LIT,0.0004301075268817685,0.004276986233796635,0.004276986233796635,109902.5128,0.008814242950447118,0.008814242950447118,199092.8679,0.008814242950447118,0.008814242950447118,199092.8679,0.008814242950447118,0.008814242950447118,199092.8679,0.01192155212742188,0.9094355323610998,15154688.3012
LPT,0.00021417862497320406,0.004560439416609551,0.004560439416609551,126181.4509,0.005501272239068067,0.005501272239068067,126181.4509,0.005501272239068067,0.005501272239068067,126181.4509,0.005501272239068067,0.005501272239068067,126181.4509,0.012783017004890254,0.4721356402623389,3552512.487
LQTY,0.0001748557440111715,0.004158732614869813,0.004158732614869813,24004.341419999997,0.004158732614869813,0.004158732614869813,24004.341419999997,0.004158732614869813,0.004158732614869813,24004.341419999997,0.004158732614869813,0.004158732614869813,24004.341419999997,0.02,0.7646849652897877,1022885.42361
LRC,0.00016069419893941175,0.003677822597221851,0.003677822597221851,32282.35185,0.003677822597221851,0.003677822597221851,32282.35185,0.003677822597221851,0.003677822597221851,32282.35185,0.003677822597221851,0.003677822597221851,32282.35185,0.02,0.4829359014720172,1384472.83275
LSK,0.0003800836183960053,0.008576349432020075,0.008576349432020075,57592.62409999999,0.008576349432020075,0.008576349432020075,57592.62409999999,0.008576349432020075,0.008576349432020075,57592.62409999999,0.008576349432020075,0.008576349432020075,57592.62409999999,0.02,0.5624472493758589,1515698.4092
LTC,9.154994049252048e-05,0.00036513187735271574,0.00036513187735271574,164787.34876,0.001050004200014657,0.001050004200014657,506794.81998000003,0.0019877132036409434,0.0019877132036409434,820959.2831900001,0.0019877132036409434,0.0019877132036409434,820959.2831900001,0.0024081057445807887,0.39423904784433783,69797029.96315
M,0.0003662881688921784,0.0011641317187687198,0.0011641317187687198,3549.4273000000003,0.0011641317187687198,0.0011641317187687198,3549.4273000000003,0.0011641317187687198,0.0011641317187687198,3549.4273000000003,0.0011641317187687198,0.0011641317187687198,3549.4273000000003,0.01717199362418563,0.6174097364269701,3366466.4168
MAGIC,8.088651621777127e-05,0.002020876546940238,0.002020876546940238,30972.422065,0.002020876546940238,0.002020876546940238,30972.422065,0.002020876546940238,0.002020876546940238,30972.422065,0.002020876546940238,0.002020876546940238,30972.422065,0.02,0.668128846686087,1541342.507811
MANA,0.0005221932114882656,0.004573083154386363,0.004573083154386363,128797.1541,0.01117418154516438,0.01117418154516438,256661.74319999997,0.011478332558998832,0.011478332558998832,256661.74319999997,0.011478332558998832,0.011478332558998832,256661.74319999997,0.015574680642740668,0.688850346037166,5094249.7983
MANTA,0.00015313935681474827,0.0020626917634872823,0.0020626917634872823,16443.269121000005,0.0020626917634872823,0.0020626917634872823,16443.269121000005,0.0020626917634872823,0.0020626917634872823,16443.269121000005,0.0020626917634872823,0.0020626917634872823,16443.269121000005,0.02,0.8406438488558311,1572156.313614
MASK,0.00011154489682095816,0.002551148644399771,0.002551148644399771,30007.481900000006,0.002551148644399771,0.002551148644399771,30007.481900000006,0.002551148644399771,0.002551148644399771,30007.481900000006,0.002551148644399771,0.002551148644399771,30007.481900000006,0.010823777896548403,0.4789141925550971,5098312.438
MAV,0.0003572704537334617,0.007113177954719314,0.007113177954719314,25934.6076,0.007113177954719314,0.007113177954719314,25934.6076,0.007113177954719314,0.007113177954719314,25934.6076,0.007113177954719314,0.007113177954719314,25934.6076,0.02,0.561510102931309,547077.40523
MAVIA,0.000583771161704588,0.003529523203663543,0.003529523203663543,5876.35531,0.003529523203663543,0.003529523203663543,5876.35531,0.003529523203663543,0.003529523203663543,5876.35531,0.003529523203663543,0.003529523203663543,5876.35531,0.02,0.5142630760033541,814067.37107
MBOX,0.00028368794326239974,0.006518412162797566,0.006518412162797566,25560.452549999998,0.006518412162797566,0.006518412162797566,25560.452549999998,0.006518412162797566,0.006518412162797566,25560.452549999998,0.006518412162797566,0.006518412162797566,25560.452549999998,0.02,0.4750591827915729,1314842.58364
ME,0.00043346337234504925,0.006308726090097161,0.006308726090097161,103806.72242000002,0.007712618970240952,0.007712618970240952,118373.94523000001,0.007712618970240952,0.007712618970240952,118373.94523000001,0.007712618970240952,0.007712618970240952,118373.94523000001,0.02,1.2785890147921342,3185901.41154
MELANIA,0.0004710315591144742,0.009780049276855326,0.009780049276855326,92204.76006100001,0.009780049276855326,0.009780049276855326,92204.76006100001,0.009780049276855326,0.009780049276855326,92204.76006100001,0.009780049276855326,0.009780049276855326,92204.76006100001,0.02,0.6186325449996203,946311.672423
MEME,8.179959100200263e-05,0.001864029299208086,0.001864029299208086,34019.4743,0.001864029299208086,0.001864029299208086,34019.4743,0.001864029299208086,0.001864029299208086,34019.4743,0.001864029299208086,0.001864029299208086,34019.4743,0.016731754339710834,0.540488492943639,2717432.2236378
MERL,0.000126534227508492,0.002971054998988315,0.002971054998988315,26808.72983,0.002971054998988315,0.002971054998988315,26808.72983,0.002971054998988315,0.002971054998988315,26808.72983,0.002971054998988315,0.002971054998988315,26808.72983,0.02,1.7236022410318974,3749838.62318
MET,0.0002857959416975964,0.006795235096148379,0.006795235096148379,80361.43589999998,0.006867482754861139,0.006867482754861139,80361.43589999998,0.006867482754861139,0.006867482754861139,80361.43589999998,0.006867482754861139,0.006867482754861139,80361.43589999998,0.02,0.6770506379060155,2587982.8004
METIS,0.00015377518068582037,0.0035037215630025396,0.0035037215630025396,21185.158939999998,0.0035037215630025396,0.0035037215630025396,21185.158939999998,0.0035037215630025396,0.0035037215630025396,21185.158939999998,0.0035037215630025396,0.0035037215630025396,21185.158939999998,0.02,0.6370743808802188,962694.42912
MEW,0.00015812776723593048,0.0020818411275824295,0.0020818411275824295,10160.885817800003,0.0020818411275824295,0.0020818411275824295,10160.885817800003,0.0020818411275824295,0.0020818411275824295,10160.885817800003,0.0020818411275824295,0.0020818411275824295,10160.885817800003,0.02,0.7744997150818481,1609317.8690448
MINA,8.884940026651376e-05,0.0020033129336525356,0.0020033129336525356,16148.609030000001,0.0020033129336525356,0.0020033129336525356,16148.609030000001,0.0020033129336525356,0.0020033129336525356,16148.609030000001,0.0020033129336525356,0.0020033129336525356,16148.609030000001,0.02,0.499606436529714,1622909.87288
MIRA,0.00011156978690166376,0.0013296451799079724,0.0013296451799079724,9959.69339,0.0013296451799079724,0.0013296451799079724,9959.69339,0.0013296451799079724,0.0013296451799079724,9959.69339,0.0013296451799079724,0.0013296451799079724,9959.69339,0.011923127272194184,0.8504736058755723,13249823.5883
MLN,0.00015453562046056777,0.0036413154997827777,0.0036413154997827777,31530.646979999998,0.0036413154997827777,0.0036413154997827777,31530.646979999998,0.0036413154997827777,0.0036413154997827777,31530.646979999998,0.0036413154997827777,0.0036413154997827777,31530.646979999998,0.02,0.5513965170329055,385174.52947
MOCA,0.00033211557622056883,0.007808954126971759,0.007808954126971759,51415.52266,0.007808954126971759,0.007808954126971759,51415.52266,0.007808954126971759,0.007808954126971759,51415.52266,0.007808954126971759,0.007808954126971759,51415.52266,0.02,0.8063058402938026,901178.98355
MON,0.00022466861379464377,0.005002040419080105,0.005002040419080105,84262.92776999998,0.005059074544549472,0.005059074544549472,84262.92776999998,0.005059074544549472,0.005059074544549472,84262.92776999998,0.005059074544549472,0.005059074544549472,84262.92776999998,0.01774249443502337,1.1612298744525706,11155160.43332
MOODENG,0.00019821605550048748,0.002237102323364923,0.002237102323364923,71607.40075,0.002237102323364923,0.002237102323364923,71607.40075,0.002237102323364923,0.002237102323364923,71607.40075,0.002237102323364923,0.002237102323364923,71607.40075,0.01853629646275595,0.8879463864971043,5975803.80518
MORPHO,5.359631257368903e-05,0.0007587311806905007,0.0007587311806905007,16600.057650000002,0.0007587311806905007,0.0007587311806905007,16600.057650000002,0.0007587311806905007,0.0007587311806905007,16600.057650000002,0.0007587311806905007,0.0007587311806905007,16600.057650000002,0.010068477013253682,0.7533135658950709,14577826.8208
MOVE,0.00022639800769752304,0.0051511140747522634,0.0051511140747522634,91152.39653,0.0051511140747522634,0.0051511140747522634,91152.39653,0.0051511140747522634,0.0051511140747522634,91152.39653,0.0051511140747522634,0.0051511140747522634,91152.39653,0.02,0.9727144333118923,3069114.58347
MOVR,0.0003880481179665851,0.008517057777536429,0.008517057777536429,35869.75213,0.008517057777536429,0.008517057777536429,35869.75213,0.008517057777536429,0.008517057777536429,35869.75213,0.008517057777536429,0.008517057777536429,35869.75213,0.02,0.5422669829250049,661090.79703
MTL,0.00017866714311236197,0.00395639388496713,0.00395639388496713,11691.538100000005,0.00395639388496713,0.00395639388496713,11691.538100000005,0.00395639388496713,0.00395639388496713,11691.538100000005,0.00395639388496713,0.00395639388496713,11691.538100000005,0.02,0.5372887264921754,675485.5769
MUBARAK,0.0003519887363604221,0.007961231415217564,0.007961231415217564,44445.21935,0.007961231415217564,0.007961231415217564,44445.21935,0.007961231415217564,0.007961231415217564,44445.21935,0.007961231415217564,0.007961231415217564,44445.21935,0.02,1.1170631474562651,2794316.87867
MYX,0.00016390755613831994,0.0032244338040889097,0.0032244338040889097,22535.1273,0.0032244338040889097,0.0032244338040889097,22535.1273,0.0032244338040889097,0.0032244338040889097,22535.1273,0.0032244338040889097,0.0032244338040889097,22535.1273,0.02,2.494604148626128,14773802.439
NEAR,0.00039856516540449975,0.0009366939222033504,0.0009366939222033504,221077.487,0.0026672055508325833,0.0026672055508325833,508454.42299999995,0.005626939912054011,0.005626939912054011,1202740.677,0.00906839902775525,0.00906839902775525,1818926.028,0.002732077087301442,0.8246014707811476,237230807.781
NEIRO,7.369739848179544e-05,0.0015001562879140666,0.0015001562879140666,46462.70111649,0.0015001562879140666,0.0015001562879140666,46462.70111649,0.0015001562879140666,0.0015001562879140666,46462.70111649,0.0015001562879140666,0.0015001562879140666,46462.70111649,0.010044546287955683,0.5963270034432014,9178613.41416759
NEO,0.00019368584156496027,0.0035711750870928375,0.0035711750870928375,122931.21877,0.004575180525150213,0.004575180525150213,137417.55726,0.004575180525150213,0.004575180525150213,137417.55726,0.004575180525150213,0.004575180525150213,137417.55726,0.012638742897448192,0.4788401902723074,3738025.04077
NFP,0.00033411293017044193,0.006163013638629907,0.006163013638629907,19599.729371999998,0.006163013638629907,0.006163013638629907,19599.729371999998,0.006163013638629907,0.006163013638629907,19599.729371999998,0.006163013638629907,0.006163013638629907,19599.729371999998,0.02,0.5961345057195258,623218.545181
NIGHT,8.389965601143605e-05,0.002008557248404007,0.002008557248404007,34408.684949999995,0.002008557248404007,0.002008557248404007,34408.684949999995,0.002008557248404007,0.002008557248404007,34408.684949999995,0.002008557248404007,0.002008557248404007,34408.684949999995,0.02,0.8288111246119093,3619226.71634
NMR,6.245706077068551e-05,0.0015167246378044166,0.0015167246378044166,7632.549499999998,0.0015167246378044166,0.0015167246378044166,7632.549499999998,0.0015167246378044166,0.0015167246378044166,7632.549499999998,0.0015167246378044166,0.0015167246378044166,7632.549499999998,0.014106734911054217,0.30602365863272724,1225535.1475
NOT,0.0001348981518953223,0.00304761867217696,0.00304761867217696,40474.9681345,0.00304761867217696,0.00304761867217696,40474.9681345,0.00304761867217696,0.00304761867217696,40474.9681345,0.00304761867217696,0.00304761867217696,40474.9681345,0.01810289813532678,0.5276019274225427,2212000.939983
NTRN,0.00043649061545175,0.009132923774432906,0.009132923774432906,24628.01329,0.009132923774432906,0.009132923774432906,24628.01329,0.009132923774432906,0.009132923774432906,24628.01329,0.009132923774432906,0.009132923774432906,24628.01329,0.02,0.8118650548590947,1691748.82839
NXPC,0.0001768972227135839,0.003998990700809334,0.003998990700809334,36894.3849,0.003998990700809334,0.003998990700809334,36894.3849,0.003998990700809334,0.003998990700809334,36894.3849,0.003998990700809334,0.003998990700809334,36894.3849,0.02,0.6173655270015945,1638181.4474
OGN,0.002493765586034898,0.015896905527312342,0.015896905527312342,116938.469,0.0463538688410151,0.0463538688410151,289960.08999999997,0.0463538688410151,0.0463538688410151,289960.08999999997,0.0463538688410151,0.0463538688410151,289960.08999999997,0.02,0.5373919719595653,1360371.7558
ONDO,0.00019124115509655572,0.0012843998156525432,0.0012843998156525432,172856.09172000003,0.003305919235924086,0.003305919235924086,397094.07336000004,0.003846598289342266,0.003846598289342266,478746.11369,0.003846598289342266,0.003846598289342266,478746.11369,0.006763070750829981,0.5466813188246824,17015682.80027
ONE,0.0020533880903490817,0.016693677529922995,0.016693677529922995,123739.87912000001,0.043821324632048034,0.043821324632048034,275488.1191,0.04457672775107199,0.04457672775107199,275488.1191,0.04457672775107199,0.04457672775107199,275488.1191,0.02,0.5453542974351961,1628611.4788
ONG,0.00016134236850601908,0.002052277391410329,0.002052277391410329,6261.665459999999,0.002052277391410329,0.002052277391410329,6261.665459999999,0.002052277391410329,0.002052277391410329,6261.665459999999,0.002052277391410329,0.002052277391410329,6261.665459999999,0.02,0.4148442595490139,864926.88224
ONT,0.00119189511323007,0.011739961166730036,0.011739961166730036,114972.86435999999,0.02380983374987506,0.02380983374987506,142486.07411000002,0.02380983374987506,0.02380983374987506,142486.07411000002,0.02380983374987506,0.02380983374987506,142486.07411000002,0.02,0.47635974903615624,953098.41404
OP,0.0004024144869214849,0.0010228688137125428,0.0010228688137125428,212722.06731,0.0029667694094876185,0.0029667694094876185,428927.82915000006,0.007315504863515204,0.007315504863515204,771095.2984500002,0.007332140601185189,0.007332140601185189,771095.2984500002,0.008509038460756617,1.002840968134591,36171951.28319
OPEN,0.0003461405330563828,0.007939593218125192,0.007939593218125192,71174.0724,0.008368066077208022,0.008368066077208022,71174.0724,0.008368066077208022,0.008368066077208022,71174.0724,0.008368066077208022,0.008368066077208022,71174.0724,0.01866644662207902,0.40425779552416174,1221412.2656
ORCA,0.0005232862375719523,0.0038438999615855165,0.0038438999615855165,129423.78090000001,0.009471071528275025,0.009471071528275025,209814.2224,0.009471071528275025,0.009471071528275025,209814.2224,0.009471071528275025,0.009471071528275025,209814.2224,0.02,1.0375118934050298,5044478.5645
ORDI,0.0002001200720432039,0.0031363037724807617,0.0031363037724807617,112376.7264,0.004906218698232644,0.004906218698232644,220128.722,0.004906218698232644,0.004906218698232644,220128.722,0.004906218698232644,0.004906218698232644,220128.722,0.012252166188774975,0.8255989035313639,11824457.7194
OXT,0.0003000300030002878,0.0061908015390752975,0.0061908015390752975,25173.00681,0.0061908015390752975,0.0061908015390752975,25173.00681,0.0061908015390752975,0.0061908015390752975,25173.00681,0.0061908015390752975,0.0061908015390752975,25173.00681,0.02,0.48605793555922644,394231.48693
PAXG,9.839217349509936e-07,3.268806004215485e-05,3.268806004215485e-05,66837.74594000001,3.268806004215485e-05,3.268806004215485e-05,66837.74594000001,3.268806004215485e-05,3.268806004215485e-05,66837.74594000001,3.268806004215485e-05,3.268806004215485e-05,66837.74594000001,0.0008477741821370564,0.3435033327880051,427533660.00347
PENDLE,4.007212983369625e-05,0.0009515424482173784,0.0009515424482173784,19853.0472,0.0009515424482173784,0.0009515424482173784,19853.0472,0.0009515424482173784,0.0009515424482173784,19853.0472,0.0009515424482173784,0.0009515424482173784,19853.0472,0.014190279746785078,0.8261204654803217,8826197.1365
PENGU,7.117944337676224e-05,0.0010630635183093396,0.0010630635183093396,114329.0033,0.0016460974463942159,0.0016460974463942159,177254.43399800002,0.0016460974463942159,0.0016460974463942159,177254.43399800002,0.0016460974463942159,0.0016460974463942159,177254.43399800002,0.0058971670658233225,0.7768650468211092,45193198.218378
PEOPLE,0.0006949270326615422,0.009484236557861764,0.009484236557861764,107395.92987000002,0.013862877084447592,0.013862877084447592,133830.88487,0.013862877084447592,0.013862877084447592,133830.88487,0.013862877084447592,0.013862877084447592,133830.88487,0.018388479377398684,0.5914708811957338,2694287.14422
PHA,0.00011650937900504559,0.002530010356289588,0.002530010356289588,24820.921330000005,0.002530010356289588,0.002530010356289588,24820.921330000005,0.002530010356289588,0.002530010356289588,24820.921330000005,0.002530010356289588,0.002530010356289588,24820.921330000005,0.009789718493380619,0.908775313280208,22440958.89381
PIPPIN,1.4359769669308865e-05,0.00037133455984283015,0.00037133455984283015,2686.6471399999996,0.00037133455984283015,0.00037133455984283015,2686.6471399999996,0.00037133455984283015,0.00037133455984283015,2686.6471399999996,0.00037133455984283015,0.00037133455984283015,2686.6471399999996,0.02,4.220375045074842,108936057.07845
PIXEL,9.431293030275702e-05,0.0023804112192510494,0.0023804112192510494,11401.242769,0.0023804112192510494,0.0023804112192510494,11401.242769,0.0023804112192510494,0.0023804112192510494,11401.242769,0.0023804112192510494,0.0023804112192510494,11401.242769,0.02,0.782726754506591,728201.229643
PLUME,0.0004551661356394899,0.005211744790791091,0.005211744790791091,119218.59618,0.009677077389477724,0.009677077389477724,313148.93343000003,0.009677077389477724,0.009677077389477724,313148.93343000003,0.009677077389477724,0.009677077389477724,313148.93343000003,0.018588063207573658,0.5749822750471166,2491778.35091
PNUT,0.00010758472296937129,0.0026813489812496714,0.0026813489812496714,45295.2266,0.0026813489812496714,0.0026813489812496714,45295.2266,0.0026813489812496714,0.0026813489812496714,45295.2266,0.0026813489812496714,0.0026813489812496714,45295.2266,0.013128052249950792,0.5903589032474409,5266237.20592
POL,5.0243681856987003e-05,0.001216597764339196,0.001216597764339196,46094.154050000005,0.001216597764339196,0.001216597764339196,46094.154050000005,0.001216597764339196,0.001216597764339196,46094.154050000005,0.001216597764339196,0.001216597764339196,46094.154050000005,0.007731223757144172,0.6975619195898861,21200095.54702
POLYX,0.00036183813773974486,0.0029294065528380035,0.0029294065528380035,16185.83693,0.0029294065528380035,0.0029294065528380035,16185.83693,0.0029294065528380035,0.0029294065528380035,16185.83693,0.0029294065528380035,0.0029294065528380035,16185.83693,0.012985874006714864,0.42579541932145415,2799808.81077
POPCAT,9.610764055745374e-05,0.0025748828764167583,0.0025748828764167583,20602.664640000003,0.0025748828764167583,0.0025748828764167583,20602.664640000003,0.0025748828764167583,0.0025748828764167583,20602.664640000003,0.0025748828764167583,0.0025748828764167583,20602.664640000003,0.02,0.724037902510993,2256502.15181
PORTAL,0.0004206983592763817,0.006766923396552861,0.006766923396552861,35339.058236,0.006766923396552861,0.006766923396552861,35339.058236,0.006766923396552861,0.006766923396552861,35339.058236,0.006766923396552861,0.006766923396552861,35339.058236,0.02,0.6541773448572153,1189144.476908
POWR,0.00039761431411526436,0.0023954594959990916,0.0023954594959990916,6558.95913,0.0023954594959990916,0.0023954594959990916,6558.95913,0.0023954594959990916,0.0023954594959990916,6558.95913,0.0023954594959990916,0.0023954594959990916,6558.95913,0.012111512655282155,0.5114948155790406,4644665.83053
PROM,0.0004547521600728113,0.012965109533391321,0.012965109533391321,67859.92030000001,0.012965109533391321,0.012965109533391321,67859.92030000001,0.012965109533391321,0.012965109533391321,67859.92030000001,0.012965109533391321,0.012965109533391321,67859.92030000001,0.02,1.574963409561776,1295783.3497
PROVE,0.00018549434242253566,0.004493526404390142,0.004493526404390142,50656.479170000006,0.004493526404390142,0.004493526404390142,50656.479170000006,0.004493526404390142,0.004493526404390142,50656.479170000006,0.004493526404390142,0.004493526404390142,50656.479170000006,0.015767312113895083,0.5188013492878771,2819393.15059
PUMP,0.000254388196387611,0.0010336294834221121,0.0010336294834221121,162775.687307,0.0026097154203396995,0.0026097154203396995,418965.97789599997,0.005326000451171021,0.005326000451171021,1164846.2686939996,0.006186603759824485,0.006186603759824485,1304469.1638439996,0.003939641569959397,0.6717929139620683,75722717.297224
PUMPBTC,0.0006963788300835974,0.007909889948163235,0.007909889948163235,20925.854429999996,0.007909889948163235,0.007909889948163235,20925.854429999996,0.007909889948163235,0.007909889948163235,20925.854429999996,0.007909889948163235,0.007909889948163235,20925.854429999996,0.02,0.6656762149912698,387927.0929
PUNDIX,0.0003294892915979868,0.005362555537598229,0.005362555537598229,34355.7346,0.005362555537598229,0.005362555537598229,34355.7346,0.005362555537598229,0.005362555537598229,34355.7346,0.005362555537598229,0.005362555537598229,34355.7346,0.02,0.49075126638854,820929.0564
PYTH,0.00010297600659042449,0.002494691500704165,0.002494691500704165,73345.28008000001,0.002494691500704165,0.002494691500704165,73345.28008000001,0.002494691500704165,0.002494691500704165,73345.28008000001,0.002494691500704165,0.002494691500704165,73345.28008000001,0.02,0.8923867846555305,4483407.1563
QNT,7.52162467093277e-05,0.0018357713705669711,0.0018357713705669711,17390.063,0.0018357713705669711,0.0018357713705669711,17390.063,0.0018357713705669711,0.0018357713705669711,17390.063,0.0018357713705669711,0.0018357713705669711,17390.063,0.015568760723139915,0.46683459635476654,2341460.062
QTUM,0.0005473453749315823,0.007772423001599785,0.007772423001599785,120586.38459999999,0.012480482275469626,0.012480482275469626,177941.0291,0.012480482275469626,0.012480482275469626,177941.0291,0.012480482275469626,0.012480482275469626,177941.0291,0.017913210404346704,0.5734113965190433,2668422.3042
RARE,0.00031357792411412956,0.0075590052015730895,0.0075590052015730895,17699.59316,0.0075590052015730895,0.0075590052015730895,17699.59316,0.0075590052015730895,0.0075590052015730895,17699.59316,0.0075590052015730895,0.0075590052015730895,17699.59316,0.02,0.9226987023295321,1249438.02077
RAVE,1.5679633723771895e-05,0.00029707732567258393,0.00029707732567258393,1254.7356300000004,0.00029707732567258393,0.00029707732567258393,1254.7356300000004,0.00029707732567258393,0.00029707732567258393,1254.7356300000004,0.00029707732567258393,0.00029707732567258393,1254.7356300000004,0.02,2.6082353161439484,19921811.64196
RDNT,0.0001809954751130677,0.00221520517775434,0.00221520517775434,10945.226779,0.00221520517775434,0.00221520517775434,10945.226779,0.00221520517775434,0.00221520517775434,10945.226779,0.00221520517775434,0.00221520517775434,10945.226779,0.02,0.5383280181394827,709036.661512
RED,0.0003656307129799516,0.01005404486420736,0.01005404486420736,87984.698,0.010153276397307084,0.010153276397307084,87984.698,0.010153276397307084,0.010153276397307084,87984.698,0.010153276397307084,0.010153276397307084,87984.698,0.014082632300644127,0.40303332149352533,2132961.4343
RENDER,0.0003606202668590379,0.0024860640299611877,0.0024860640299611877,129722.83669999999,0.00663725275532509,0.00663725275532509,383924.9459,0.008009585672190846,0.008009585672190846,419401.2785,0.008009585672190846,0.008009585672190846,419401.2785,0.00954723085756462,0.7228082523605502,14926573.7763
REZ,0.00016147263038917049,0.0037419755926292046,0.0037419755926292046,22971.660042,0.0037419755926292046,0.0037419755926292046,22971.660042,0.0037419755926292046,0.0037419755926292046,22971.660042,0.0037419755926292046,0.0037419755926292046,22971.660042,0.02,0.5532493912124382,1100917.462781
RIF,0.000418935902806805,0.003063268042902361,0.003063268042902361,7224.272939999999,0.003063268042902361,0.003063268042902361,7224.272939999999,0.003063268042902361,0.003063268042902361,7224.272939999999,0.003063268042902361,0.003063268042902361,7224.272939999999,0.02,0.734430075852464,450528.79228
RIVER,2.6663111585154574e-05,0.0006043727566925296,0.0006043727566925296,16425.185299999997,0.0006043727566925296,0.0006043727566925296,16425.185299999997,0.0006043727566925296,0.0006043727566925296,16425.185299999997,0.0006043727566925296,0.0006043727566925296,16425.185299999997,0.02,5.4235015439765215,180319980.0379
RLC,0.0001281886937571965,0.0029769815431152586,0.0029769815431152586,14703.99742,0.0029769815431152586,0.0029769815431152586,14703.99742,0.0029769815431152586,0.0029769815431152586,14703.99742,0.0029769815431152586,0.0029769815431152586,14703.99742,0.02,0.4727655604571083,564413.43294
ROSE,0.00042211903756857714,0.004335511516601479,0.004335511516601479,112199.41767,0.008846877355802241,0.008846877355802241,177015.45361999996,0.008846877355802241,0.008846877355802241,177015.45361999996,0.008846877355802241,0.008846877355802241,177015.45361999996,0.02,1.2135053517002794,5959726.60961
RPL,0.0002693239967680824,0.005974887685438408,0.005974887685438408,32279.650300000005,0.005974887685438408,0.005974887685438408,32279.650300000005,0.005974887685438408,0.005974887685438408,32279.650300000005,0.005974887685438408,0.005974887685438408,32279.650300000005,0.02,1.1064174339304966,4948245.0506
RSR,0.0003171582619727665,0.006978330163879724,0.006978330163879724,63589.70168499999,0.006978330163879724,0.006978330163879724,63589.70168499999,0.006978330163879724,0.006978330163879724,63589.70168499999,0.006978330163879724,0.006978330163879724,63589.70168499999,0.01874479019544986,0.5631889444002522,2350800.907143
RUNE,0.0002319647413593522,0.0027044215682648456,0.0027044215682648456,63440.36320000001,0.0027044215682648456,0.0027044215682648456,63440.36320000001,0.0027044215682648456,0.0027044215682648456,63440.36320000001,0.0027044215682648456,0.0027044215682648456,63440.36320000001,0.018386206106024573,0.6929828511407834,3699384.7531
RVN,0.0009000900090008634,0.008080203616766559,0.008080203616766559,120048.64162,0.014593604014118376,0.014593604014118376,211482.52612999998,0.014593604014118376,0.014593604014118376,211482.52612999998,0.014593604014118376,0.014593604014118376,211482.52612999998,0.02,0.4374379498496911,1209235.54263
S,0.0001220852154804427,0.0029131400400963796,0.0029131400400963796,29763.2058,0.0029131400400963796,0.0029131400400963796,29763.2058,0.0029131400400963796,0.0029131400400963796,29763.2058,0.0029131400400963796,0.0029131400400963796,29763.2058,0.02,0.9008798507752575,4635543.0294
SAFE,0.00048473097430927226,0.009381937878759202,0.009381937878759202,81638.41549999999,0.009396784588573454,0.009396784588573454,81638.41549999999,0.009396784588573454,0.009396784588573454,81638.41549999999,0.009396784588573454,0.009396784588573454,81638.41549999999,0.02,1.2301938107621126,552194.2025
SAGA,0.00031289111389235267,0.003660284819926575,0.003660284819926575,27950.390722,0.003660284819926575,0.003660284819926575,27950.390722,0.003660284819926575,0.003660284819926575,27950.390722,0.003660284819926575,0.003660284819926575,27950.390722,0.02,1.259849760979651,1320334.951933
SAHARA,0.000204123290467434,0.004357293182340089,0.004357293182340089,80913.73427999998,0.004357293182340089,0.004357293182340089,80913.73427999998,0.004357293182340089,0.004357293182340089,80913.73427999998,0.004357293182340089,0.004357293182340089,80913.73427999998,0.0056997222943266325,1.6855830300891248,227751729.60225
SAND,0.00012128562765316026,0.0015712352392467928,0.0015712352392467928,73311.16964000001,0.0015712352392467928,0.0015712352392467928,73311.16964000001,0.0015712352392467928,0.0015712352392467928,73311.16964000001,0.0015712352392467928,0.0015712352392467928,73311.16964000001,0.01392854635860035,0.9973223481593484,13351445.56422
SANTOS,0.0003859513701274071,0.007998292009407638,0.007998292009407638,15823.369899999998,0.007998292009407638,0.007998292009407638,15823.369899999998,0.007998292009407638,0.007998292009407638,15823.369899999998,0.007998292009407638,0.007998292009407638,15823.369899999998,0.02,1.151918766228384,2347322.8224
SCR,0.00011229646266146056,0.00273936674127656,0.00273936674127656,10115.79965,0.00273936674127656,0.00273936674127656,10115.79965,0.00273936674127656,0.00273936674127656,10115.79965,0.00273936674127656,0.00273936674127656,10115.79965,0.02,0.6627343856703614,565068.85971
SCRT,6.404098623116313e-05,0.0015625463300325652,0.0015625463300325652,5555.409029999999,0.0015625463300325652,0.0015625463300325652,5555.409029999999,0.0015625463300325652,0.0015625463300325652,5555.409029999999,0.0015625463300325652,0.0015625463300325652,5555.409029999999,0.02,1.2543081531858309,478362.7613
